Tamano  Tiempo(ns)  media_OB  max_OB  min_OB
  9670   531.32    12.00       14     1
  9680   529.42    12.00       14     1
  9690   539.07    12.00       14     1
  9700   529.30    12.00       14     1
  9710   529.80    12.00       14     1
  9720   531.46    12.00       14     1
  9730   529.41    12.00       14     1
  9740   527.91    12.00       14     1
  9750   526.84    12.00       14     1
  9760   543.00    12.00       14     1
  9770   528.45    12.00       14     1
  9780   532.24    12.00       14     1
  9790   532.50    12.00       14     1
  9800   538.03    12.00       14     1
  9810   531.82    12.00       14     1
  9820   528.35    12.00       14     1
  9830   528.28    12.00       14     1
  9840   534.19    12.00       14     1
  9850   527.75    12.00       14     1
  9860   534.61    12.00       14     1
  9870   529.63    12.00       14     1
  9880   533.15    12.00       14     1
  9890   534.31    12.00       14     1
  9900   532.83    12.00       14     1
  9910   530.19    12.00       14     1
  9920   531.24    12.00       14     1
  9930   530.18    12.00       14     1
  9940   531.86    12.00       14     1
  9950   527.67    12.00       14     1
  9960   544.83    12.00       14     1
  9970   533.68    12.00       14     1
  9980   574.00    12.00       14     1
  9990   527.94    12.00       14     1
  10000   528.81    12.00       14     1
