Tamano  Tiempo(ns)  media_OB  max_OB  min_OB
  7410   418.69    11.00       13     1
  7420   418.75    11.00       13     1
  7430   419.46    11.00       13     1
  7440   420.91    11.00       13     1
  7450   419.02    11.00       13     1
  7460   417.86    11.00       13     1
  7470   418.77    11.00       13     1
  7480   418.93    11.00       13     1
  7490   419.24    11.00       13     1
  7500   419.20    11.00       13     1
  7510   418.00    11.00       13     1
  7520   418.62    11.00       13     1
  7530   420.16    11.00       13     1
  7540   418.46    11.00       13     1
  7550   419.68    11.00       13     1
  7560   418.53    11.00       13     1
  7570   418.86    11.00       13     1
  7580   419.29    11.00       13     1
  7590   417.67    11.00       13     1
  7600   418.84    11.00       13     1
  7610   418.92    11.00       13     1
  7620   418.14    11.00       13     1
  7630   418.34    11.00       13     1
  7640   418.43    11.00       13     1
  7650   420.07    11.00       13     1
  7660   418.46    11.00       13     1
  7670   417.91    11.00       13     1
  7680   418.24    11.00       13     1
  7690   417.88    11.00       13     1
  7700   418.74    11.00       13     1
  7710   419.17    11.00       13     1
  7720   418.56    11.00       13     1
  7730   417.15    11.00       13     1
  7740   418.44    11.00       13     1
  7750   418.44    11.00       13     1
  7760   419.72    11.00       13     1
  7770   418.73    11.00       13     1
  7780   419.19    11.00       13     1
  7790   418.61    11.00       13     1
  7800   419.88    11.00       13     1
  7810   417.73    11.00       13     1
  7820   417.38    11.00       13     1
  7830   418.37    11.00       13     1
  7840   419.86    11.00       13     1
  7850   418.06    11.00       13     1
  7860   418.24    11.00       13     1
  7870   418.11    11.00       13     1
  7880   419.81    11.00       13     1
  7890   418.11    11.00       13     1
  7900   418.62    11.00       13     1
  7910   418.18    11.00       13     1
  7920   420.16    11.00       13     1
  7930   417.62    11.00       13     1
  7940   418.43    11.00       13     1
  7950   418.67    11.00       13     1
  7960   418.83    11.00       13     1
  7970   419.76    11.00       13     1
  7980   419.30    11.00       13     1
  7990   417.90    11.00       13     1
  8000   419.56    11.00       13     1
  8010   417.59    11.00       13     1
  8020   419.49    11.00       13     1
  8030   418.61    11.00       13     1
  8040   419.08    11.00       13     1
  8050   417.95    11.00       13     1
  8060   418.39    11.00       13     1
  8070   418.85    11.00       13     1
  8080   418.89    11.00       13     1
  8090   418.12    11.00       13     1
  8100   419.04    11.00       13     1
  8110   418.68    11.00       13     1
  8120   418.19    11.00       13     1
  8130   417.87    11.00       13     1
  8140   418.78    11.00       13     1
  8150   418.94    11.00       13     1
  8160   418.77    11.00       13     1
  8170   418.74    11.00       13     1
  8180   418.96    12.00       13     1
  8190   418.27    12.00       13     1
  8200   418.85    12.00       14     1
  8210   417.41    12.00       14     1
  8220   416.92    12.00       14     1
  8230   418.80    12.00       14     1
  8240   421.17    12.00       14     1
  8250   419.64    12.00       14     1
  8260   420.67    12.00       14     1
  8270   418.92    12.00       14     1
  8280   424.58    12.00       14     1
  8290   418.21    12.00       14     1
  8300   418.33    12.00       14     1
  8310   420.73    12.00       14     1
  8320   418.46    12.00       14     1
  8330   421.20    12.00       14     1
  8340   419.95    12.00       14     1
  8350   419.32    12.00       14     1
  8360   418.66    12.00       14     1
  8370   418.75    12.00       14     1
  8380   418.78    12.00       14     1
  8390   419.02    12.00       14     1
  8400   419.26    12.00       14     1
  8410   419.69    12.00       14     1
  8420   418.85    12.00       14     1
  8430   418.75    12.00       14     1
  8440   418.61    12.00       14     1
  8450   418.60    12.00       14     1
  8460   418.33    12.00       14     1
  8470   418.82    12.00       14     1
  8480   419.04    12.00       14     1
  8490   418.66    12.00       14     1
  8500   419.06    12.00       14     1
  8510   420.43    12.00       14     1
  8520   418.03    12.00       14     1
  8530   418.80    12.00       14     1
  8540   420.12    12.00       14     1
  8550   424.71    12.00       14     1
  8560   417.96    12.00       14     1
  8570   418.97    12.00       14     1
  8580   417.89    12.00       14     1
  8590   423.54    12.00       14     1
  8600   418.05    12.00       14     1
  8610   419.19    12.00       14     1
  8620   418.96    12.00       14     1
  8630   418.42    12.00       14     1
  8640   419.65    12.00       14     1
  8650   418.58    12.00       14     1
  8660   421.73    12.00       14     1
  8670   432.77    12.00       14     1
  8680   419.83    12.00       14     1
  8690   419.93    12.00       14     1
  8700   420.25    12.00       14     1
  8710   420.00    12.00       14     1
  8720   419.50    12.00       14     1
  8730   419.86    12.00       14     1
